Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Environmental Advocacy,Conservation Initiatives,Environmental protection,Protect,Protection,"[ 0.0602304  -0.02180845  0.07956997 ... -0.0115986   0.01087208
  0.00172307]",1
Environmental Advocacy,Conservation Initiatives,Nature conservation,Maintain,Maintenance,"[ 0.05322997  0.02828277  0.08155444 ... -0.00881839 -0.00201176
  0.00359268]",1
Environmental Advocacy,Sustainability Projects,Sustainable development,Develop,Projects,"[ 0.02432242 -0.00675972  0.06554729 ... -0.02058728 -0.00519398
 -0.0067723 ]",1
Environmental Advocacy,Sustainability Projects,Green projects,Build,Development,"[ 0.03184123  0.00272749  0.07613658 ... -0.03171517  0.00569449
 -0.01376509]",1
Environmental Advocacy,Sustainability Projects,Eco-development,Design,Efforts,"[ 0.05411911  0.00628075  0.07730554 ... -0.00862949  0.00554799
 -0.01257458]",1
Environmental Advocacy,Sustainability Projects,Sustainability efforts,Implement,Initiatives,"[ 0.01767634  0.00730312  0.08947151 ... -0.02361718 -0.00673495
 -0.01139659]",1
Environmental Advocacy,Renewable Energy Adoption,Solar energy use,Adopt,Adoption,"[ 0.0293639  -0.00174043  0.03023073 ...  0.01259614 -0.00380593
  0.00554975]",1
Environmental Advocacy,Renewable Energy Adoption,Wind energy implementation,Utilize,Utilization,[0.00508082 0.02421154 0.04206288 ... 0.00806383 0.00029709 0.01119717],1
Environmental Advocacy,Renewable Energy Adoption,Geothermal energy adoption,Implement,Implementation,"[ 0.00381453  0.03068527  0.08904082 ... -0.0205132  -0.00416674
 -0.01104557]",1
Environmental Advocacy,Renewable Energy Adoption,Hydro energy exploitation,Exploit,Exploitation,"[ 0.03746345  0.03168436  0.05382315 ... -0.01924925 -0.00902803
 -0.00362631]",1
Environmental Advocacy,Pollution Reduction,Emission control,Reduce,Reduction,"[ 0.05125143 -0.01438218  0.01909678 ... -0.01024366 -0.01366705
  0.00787312]",1
Environmental Advocacy,Pollution Reduction,Waste reduction,Control,Control,"[ 0.04914472  0.01219198  0.03991327 ... -0.01213143  0.0098101
  0.00460227]",1
Environmental Advocacy,Pollution Reduction,Toxin decrease,Decrease,Decrease,"[ 0.05060643 -0.00110322  0.01581781 ... -0.00689308 -0.02195232
  0.01575184]",1
Environmental Advocacy,Pollution Reduction,Contaminant reduction,Minimize,Minimization,"[ 0.04813498  0.00433148  0.02949265 ... -0.01234622 -0.00591382
  0.02659391]",1
Digital Transformation,Technology Integration,Tech incorporation,Integrate,Integration,"[ 0.00721662  0.01263074  0.05152288 ... -0.0133478  -0.00865732
  0.02510359]",2
Digital Transformation,Technology Integration,System digitization,Incorporate,Incorporation,"[ 0.00213879  0.0229996   0.02771921 ... -0.00812671 -0.0160086
  0.01634862]",2
Digital Transformation,Technology Integration,Software implementation,Digitize,Digitization,"[-0.01245929  0.04132957  0.02403641 ... -0.00630216 -0.02252582
 -0.00462239]",2
Digital Transformation,Technology Integration,Platform integration,Implement,Implementation,"[-0.01774324  0.01178204  0.04588347 ... -0.00535714 -0.02277089
  0.02267327]",2
Digital Transformation,Digital Literacy,Tech fluency,Master,Literacy,"[ 0.01506726  0.00995084 -0.01141459 ... -0.02903335 -0.01260977
  0.01549699]",2
Digital Transformation,Digital Literacy,Digital skills,Develop,Skills,"[ 0.02322598  0.02403084  0.02225504 ... -0.02146295 -0.03589934
  0.02330263]",3
Digital Transformation,Digital Literacy,Cyber literacy,Enhance,Proficiency,"[ 0.03451002  0.00169469  0.0334233  ... -0.03029566 -0.03583529
  0.01432616]",2
Digital Transformation,Digital Literacy,Online proficiency,Learn,Fluency,"[ 0.00413719  0.00314905 -0.00091035 ... -0.02267588 -0.02973303
  0.01345782]",2
Digital Transformation,Cybersecurity Measures,Data protection,Secure,Security,"[ 0.03314988 -0.00300755  0.07786819 ... -0.02505684 -0.00589662
 -0.02455861]",2
Digital Transformation,Cybersecurity Measures,Information security,Protect,Protection,"[ 0.04409545 -0.02407113  0.06287365 ... -0.02941342 -0.00862415
 -0.0161379 ]",2
Digital Transformation,Cybersecurity Measures,Network defense,Defend,Defense,"[ 0.03009927 -0.01311922  0.06334817 ... -0.01036329 -0.01018549
 -0.0223268 ]",2
Digital Transformation,Cybersecurity Measures,Cyber safeguards,Safeguard,Safeguards,"[ 0.04705336 -0.01156999  0.07145325 ... -0.01458255 -0.00589414
 -0.02996346]",2
Digital Transformation,AI Implementation,Artificial intelligence deployment,Implement,Implementation,"[ 0.01484948 -0.00616954  0.0599989  ... -0.01696547 -0.02609301
  0.00997895]",2
Digital Transformation,AI Implementation,AI development,Deploy,Deployment,"[ 0.01055284 -0.00835785  0.062907   ... -0.01872979 -0.0227459
  0.01355588]",2
Digital Transformation,AI Implementation,Robotics integration,Develop,Development,"[ 0.01335817 -0.00036959  0.04703083 ... -0.00644279 -0.01177031
  0.01881485]",2
Digital Transformation,AI Implementation,Machine learning application,Apply,Application,"[-0.0008034   0.00721429  0.05989595 ... -0.00899307 -0.0160772
 -0.00440976]",2
Digital Transformation,Cloud Computing,Cloud services,Migrate,Computing,"[ 0.0451696   0.02450249  0.05706662 ... -0.01514611 -0.02670112
  0.0187372 ]",2
Digital Transformation,Cloud Computing,Cloud-based technology,Store,Services,[0.00554294 0.00177278 0.0363181  ... 0.0032491  0.00540819 0.01164886],2
Digital Transformation,Cloud Computing,Online storage solutions,Access,Solutions,"[ 0.01430075 -0.00406213  0.0354956  ...  0.01432638  0.00388594
  0.01175071]",2
Digital Transformation,Cloud Computing,Virtual server environments,Manage,Environments,"[ 1.35373389e-02  1.84066035e-02  6.77258521e-02 ... -3.29491235e-02
 -1.28715681e-02 -8.30173667e-05]",2
Personal Development,Self-improvement,Personal growth,Improve,Improvement,"[ 0.03062517 -0.0141103   0.03181424 ...  0.00156231 -0.04317646
  0.01741328]",3
Personal Development,Self-improvement,Self-enhancement,Enhance,Enhancement,"[ 0.04895782 -0.01960148  0.01924748 ... -0.02420357 -0.02884499
  0.01640231]",3
Personal Development,Self-improvement,Self-betterment,Advance,Advancement,"[ 0.03773283 -0.02409963  0.03775967 ...  0.00684344 -0.03673986
  0.01722936]",3
Personal Development,Self-improvement,Personal advancement,Develop,Development,"[ 0.02604008 -0.02161744  0.02958862 ... -0.00088795 -0.03496363
  0.01629462]",3
Personal Development,Mindfulness,Awareness,Focus,Mindfulness,"[ 0.03777464 -0.01195001  0.04319578 ... -0.01419643 -0.00774182
  0.03817071]",3
Personal Development,Mindfulness,Presence,Attend,Awareness,"[ 0.02471943 -0.00387737  0.01137663 ... -0.01906669  0.02023087
  0.01239205]",3
Personal Development,Mindfulness,Consciousness,Observe,Presence,"[ 0.0439095  -0.00946348 -0.00775631 ... -0.02947915  0.01649183
  0.02375854]",3
Personal Development,Mindfulness,Attentiveness,Notice,Consciousness,"[ 0.05272928  0.00413121  0.02428651 ... -0.04043579  0.00454433
  0.01473465]",3
Personal Development,Life Skills,Practical abilities,Manage,Skills,"[ 0.03704699  0.02075841  0.03825647 ... -0.00866358 -0.01894419
  0.01820798]",3
Personal Development,Life Skills,Daily living skills,Handle,Abilities,"[ 0.06175455 -0.00272202  0.03884904 ...  0.00358729 -0.03002696
  0.02649281]",3
Personal Development,Life Skills,Survival skills,Navigate,Competencies,"[ 0.03452183  0.02095478  0.06042008 ... -0.00600425 -0.02312441
  0.00926212]",3
Personal Development,Life Skills,Basic competencies,Operate,Capabilities,"[ 0.02851846  0.03044926  0.05745438 ... -0.00121572 -0.01583779
  0.02620932]",3
Personal Development,Resilience,Toughness,Recover,Resilience,"[ 0.0027208   0.02217564  0.05621921 ... -0.02634476 -0.02316037
  0.03629438]",3
Personal Development,Resilience,Endurance,Withstand,Endurance,"[ 0.05136122  0.0202433   0.0677531  ... -0.03091802 -0.01745802
  0.03342344]",3
Personal Development,Resilience,Recoverability,Adapt,Adaptability,"[ 0.0403602   0.02564935  0.05957438 ... -0.03589604 -0.01545488
  0.02172037]",3
Personal Development,Resilience,Adaptability,Bounce back,Recovery,"[ 0.01794127  0.04506299  0.05686278 ... -0.02715986 -0.01145648
  0.02810079]",3
Personal Development,Aspiration,Ambition,Aspire,Aspiration,"[ 0.04441782 -0.04507872 -0.00449892 ...  0.0160543  -0.02274589
  0.01274982]",3
Personal Development,Aspiration,Goal-setting,Dream,Ambition,"[ 0.03385351 -0.03372905  0.00848205 ... -0.00331067 -0.01024318
  0.00965198]",3
Personal Development,Aspiration,Dreams,Hope,Dream,"[ 0.05036358 -0.05546369 -0.00015772 ... -0.00747086 -0.02879437
  0.01033303]",3
Personal Development,Aspiration,Hopes,Strive,Hope,"[ 0.04760506 -0.0482435   0.0199164  ... -0.00721709 -0.05301788
  0.00039295]",3
Social Dynamics,Interpersonal Communication,Verbal communication,Communicate,Communication,"[ 0.01607715 -0.02935719 -0.03820214 ...  0.00323181 -0.02436772
  0.02920599]",3
Social Dynamics,Interpersonal Communication,Dialogue skills,Dialogue,Dialogue,"[ 0.02038139 -0.00760835  0.00779988 ... -0.02479317 -0.03756621
  0.0252687 ]",3
Social Dynamics,Interpersonal Communication,Conversational abilities,Converse,Conversation,"[ 0.03101592 -0.04612894  0.02073433 ... -0.01925988 -0.02326194
  0.0437593 ]",3
Social Dynamics,Interpersonal Communication,Social interaction,Interact,Interaction,"[ 0.01735642 -0.0263976  -0.01748841 ... -0.00482746 -0.02358626
  0.05081538]",3
Social Dynamics,Conflict Resolution,Dispute settlement,Resolve,Resolution,"[ 0.02645188  0.00225882 -0.00695329 ...  0.0221678  -0.01698953
  0.02236799]",3
Social Dynamics,Conflict Resolution,Conflict management,Settle,Settlement,"[ 0.02324595 -0.01129916  0.00508807 ... -0.0067795  -0.03050773
  0.019057  ]",3
Social Dynamics,Conflict Resolution,Issue resolution,Manage,Management,"[ 0.02255752  0.0234853   0.03938219 ...  0.0196357  -0.01343204
  0.01989881]",3
Social Dynamics,Conflict Resolution,Problem solving,Solve,Solving,"[ 0.00523535 -0.02467909  0.0247943  ...  0.0143492  -0.02675275
  0.02016057]",3
Social Dynamics,Group Dynamics,Team interactions,Collaborate,Dynamics,"[-0.00065069  0.00700788  0.03700783 ... -0.00171221 -0.03149483
  0.01512543]",3
Social Dynamics,Group Dynamics,Group behavior,Interact,Interaction,"[-0.00875864 -0.00351741  0.02196988 ...  0.00537732 -0.04204147
  0.02255611]",3
Social Dynamics,Group Dynamics,Teamwork efficiency,Cooperate,Cooperation,"[-0.00116226  0.00832799  0.03275764 ...  0.01173309 -0.00985897
  0.0137524 ]",3
Social Dynamics,Group Dynamics,Collective performance,Perform,Performance,"[ 0.02084807 -0.00521908  0.02358827 ...  0.00537798 -0.02170968
 -0.01342554]",3
Social Dynamics,Empathy and Compassion,Understanding others,Empathize,Empathy,"[ 0.0236983  -0.04177905 -0.00793389 ... -0.01021374 -0.00267503
 -0.01139318]",0
Social Dynamics,Empathy and Compassion,Compassionate interactions,Compassionate,Compassion,"[ 0.04578931 -0.04700823  0.01393818 ... -0.02208645  0.00503802
 -0.01592556]",0
Social Dynamics,Empathy and Compassion,Empathetic engagement,Engage,Engagement,"[ 0.04167185 -0.02685126  0.01453479 ... -0.02687848 -0.00032833
 -0.008431  ]",1
Social Dynamics,Empathy and Compassion,Sympathetic responses,Respond,Response,"[ 0.00527362 -0.02750979  0.00401637 ... -0.00336907  0.01508689
 -0.01686741]",0
Social Dynamics,Social Influence,Influential capacity,Influence,Influence,"[ 0.0453124  -0.03328029 -0.0346371  ... -0.01625614  0.00867208
  0.05401647]",3
Social Dynamics,Social Influence,Persuasive power,Persuade,Persuasion,"[ 0.03269323 -0.04011188 -0.06303296 ... -0.00536893 -0.01467102
  0.03333277]",3
Social Dynamics,Social Influence,Leadership impact,Lead,Leadership,"[ 0.02273436 -0.03325025 -0.03132234 ... -0.01414638 -0.00413124
  0.02488762]",3
Social Dynamics,Social Influence,Social sway,Sway,Sway,"[ 0.02081621 -0.0194006  -0.05255283 ... -0.00563885 -0.01725696
  0.04767235]",3
Innovation and Technology,Tech Savviness,Technological adeptness,Navigate,Savviness,"[ 0.03528191 -0.00280798 -0.0041411  ... -0.02641119  0.01719598
  0.01207164]",2
Innovation and Technology,Tech Savviness,Digital fluency,Utilize,Fluency,"[ 0.01224538  0.00292036 -0.03972425 ... -0.03667755  0.0050644
  0.02352402]",2
Innovation and Technology,Tech Savviness,Tech proficiency,Master,Proficiency,"[ 0.03408999  0.01146026  0.00815714 ... -0.0503148   0.02233894
  0.0051299 ]",2
Innovation and Technology,Tech Savviness,IT competence,Operate,Competence,"[ 0.04399565  0.0173111   0.00828305 ... -0.03930892  0.00777509
  0.01599719]",2
Innovation and Technology,Innovative Thinking,Creative ideation,Innovate,Innovation,"[ 0.04003412 -0.01324875  0.01578603 ... -0.03633866 -0.01670989
  0.03071514]",2
Innovation and Technology,Innovative Thinking,Inventive mindset,Invent,Ideation,"[ 0.04850329 -0.01679388  0.00485242 ... -0.0368714  -0.01179189
  0.020968  ]",2
Innovation and Technology,Innovative Thinking,Innovative outlook,Imagine,Invention,"[ 0.04926078 -0.02984039 -0.01169056 ... -0.03387211 -0.02691597
  0.03418443]",2
Innovation and Technology,Innovative Thinking,Novel thinking,Create,Creativity,"[ 0.04684307 -0.02953434  0.0182993  ... -0.05002329 -0.00329101
  0.02875231]",2
Innovation and Technology,Adaptation to Change,Flexibility,Adapt,Adaptation,"[ 0.04033823  0.01868233  0.03807149 ... -0.03607286 -0.00226369
  0.00124229]",2
Innovation and Technology,Adaptation to Change,Change readiness,Adjust,Readiness,"[ 0.03355909  0.03651229  0.0173409  ... -0.03441332 -0.01487583
  0.01109891]",2
Innovation and Technology,Adaptation to Change,Adaptability,Acclimate,Flexibility,"[ 0.03331532  0.01676814  0.03498477 ... -0.05052537  0.00862958
  0.01100486]",2
Innovation and Technology,Adaptation to Change,Dynamic response,Respond,Response,"[ 0.00390888  0.02339409  0.02147417 ... -0.02296014 -0.00419818
 -0.0146624 ]",2
Innovation and Technology,Future Forecasting,Predictive analysis,Forecast,Forecasting,"[ 0.00052789 -0.00960553  0.00011804 ... -0.05263932  0.01528731
  0.02289275]",2
Innovation and Technology,Future Forecasting,Trend projection,Predict,Prediction,"[ 0.00260585 -0.01847245  0.00817337 ... -0.04596979 -0.00793097
  0.00929216]",2
Innovation and Technology,Future Forecasting,Futuristic planning,Project,Projection,"[ 0.00328114 -0.02731422  0.02739511 ... -0.04095785  0.0042906
  0.00758354]",2
Innovation and Technology,Future Forecasting,Forecasting acumen,Plan,Planning,"[ 0.0044735  -0.01136331  0.03820433 ... -0.06287741  0.01993445
  0.01016858]",2
Innovation and Technology,AI Implementation,Artificial intelligence deployment,Implement,Implementation,"[ 0.01495782 -0.02981168  0.03976623 ... -0.04184551 -0.0193633
  0.01027944]",2
Innovation and Technology,AI Implementation,AI development,Deploy,Deployment,"[ 0.01235097 -0.03082421  0.05338524 ... -0.04129092 -0.0179161
  0.01044167]",2
Innovation and Technology,AI Implementation,Robotics integration,Develop,Development,"[ 0.0137782  -0.01806998  0.02983313 ... -0.03025184 -0.00131256
  0.01632971]",2
Innovation and Technology,AI Implementation,Machine learning application,Apply,Application,"[-0.00611665 -0.01518878  0.03817447 ... -0.03728846 -0.00318332
 -0.00364847]",2
Innovation and Technology,Cloud Computing,Cloud services,Migrate,Computing,"[ 0.03346244  0.02291155  0.04890095 ... -0.04390252 -0.02035077
  0.01418275]",2
Innovation and Technology,Cloud Computing,Cloud-based technology,Store,Services,"[ 0.00069423 -0.01756535  0.0188494  ... -0.02785024  0.01343893
  0.01290287]",2
Innovation and Technology,Cloud Computing,Online storage solutions,Access,Solutions,"[ 0.0079395  -0.01853213  0.02344042 ... -0.01476468  0.01046661
  0.01170694]",2
Innovation and Technology,Cloud Computing,Virtual server environments,Manage,Environments,"[ 0.01280456  0.00617525  0.04864955 ... -0.05287882 -0.00525739
 -0.00454062]",2
Emotional Intelligence,Self-awareness,Introspective,Reflect,Awareness,"[ 0.00989793 -0.01320956 -0.00421647 ... -0.01497001  0.00371788
  0.00614004]",0
Emotional Intelligence,Self-awareness,Self-conscious,Contemplate,Consciousness,"[ 0.05813011 -0.02530141 -0.01876966 ... -0.02972066  0.00944554
  0.00054671]",0
Emotional Intelligence,Self-awareness,Aware,Assess,Insight,"[-0.00161311 -0.03429477 -0.00686402 ... -0.0188064  -0.0012411
  0.00285579]",0
Emotional Intelligence,Self-awareness,Reflective,Introspect,Reflection,"[ 0.0132883  -0.0176878   0.00119046 ... -0.00804866  0.00189512
  0.00506648]",0
Emotional Intelligence,Self-regulation,Control,Regulate,Regulation,"[ 0.01702124  0.00016133  0.00264761 ... -0.03737514  0.01671266
  0.010035  ]",0
Emotional Intelligence,Self-regulation,Management,Control,Control,"[ 0.01832154  0.02282725  0.01506051 ... -0.04291623  0.02623765
  0.00524628]",0
Emotional Intelligence,Self-regulation,Discipline,Manage,Management,"[ 0.02454907  0.02051479  0.01495998 ... -0.0233719   0.02626579
  0.00107908]",0
Emotional Intelligence,Self-regulation,Moderation,Discipline,Discipline,"[ 0.02089634  0.01064922  0.02002933 ... -0.03065969  0.01081885
 -0.00531833]",0
Emotional Intelligence,Motivation,Drive,Motivate,Motivation,"[ 0.01231661 -0.00131905 -0.04723129 ... -0.01749698 -0.02999861
 -0.00456587]",0
Emotional Intelligence,Motivation,Determination,Inspire,Inspiration,"[ 0.01824864 -0.04533402 -0.03696788 ... -0.02516378 -0.04502029
  0.00398372]",0
Emotional Intelligence,Motivation,Passion,Aspire,Aspiration,"[ 0.0377185  -0.02736974 -0.01704822 ...  0.00235911 -0.02173239
 -0.0079454 ]",0
Emotional Intelligence,Motivation,Aspiration,Strive,Determination,"[ 3.07082906e-02 -7.70412851e-03 -1.18977716e-02 ... -1.93178151e-02
 -3.74451764e-02  5.33981402e-05]",0
Emotional Intelligence,Empathy,Compassionate,Empathize,Empathy,"[ 0.0182131  -0.02805582  0.00399775 ... -0.03634442  0.02264369
 -0.01969905]",0
Emotional Intelligence,Empathy,Sympathetic,Understand,Compassion,"[ 0.00781232 -0.02161613  0.0033874  ... -0.02338885  0.02004955
 -0.01114475]",0
Emotional Intelligence,Empathy,Understanding,Perceive,Understanding,"[-0.01484338 -0.02657004 -0.00596397 ... -0.02286894  0.02133655
 -0.00170283]",0
Emotional Intelligence,Empathy,Perceptive,Relate,Perception,"[ 0.01665309 -0.01620884 -0.00474397 ... -0.03995726  0.02650278
 -0.00467099]",0
Emotional Intelligence,Social Skills,Communicative,Communicate,Communication,"[ 0.03835264 -0.02172499 -0.0213574  ... -0.03475019  0.00930021
  0.01639483]",0
Emotional Intelligence,Social Skills,Cooperative,Cooperate,Cooperation,"[ 0.02309062 -0.01574938 -0.00051003 ... -0.03454703  0.01096741
  0.02116005]",0
Emotional Intelligence,Social Skills,Adaptable,Adapt,Adaptability,"[ 0.03422106 -0.00240333 -0.00825667 ... -0.03923218  0.00655276
  0.01283939]",0
Emotional Intelligence,Social Skills,Persuasive,Persuade,Persuasion,"[ 0.03123921 -0.02897475 -0.03800685 ... -0.0296438   0.0055164
  0.01698343]",0
Physical Wellness,Exercise,Workout,Exercise,Exercise,"[-0.00311858 -0.00173897 -0.01028068 ...  0.00527158  0.01952392
  0.01872396]",4
Physical Wellness,Exercise,Training,Train,Training,"[ 0.00677708  0.03547315  0.01987942 ...  0.00593155 -0.00322879
  0.00699652]",4
Physical Wellness,Exercise,Physical activity,Work out,Activity,"[-0.00268276  0.01494242  0.00105975 ...  0.00480687  0.00320765
  0.02642243]",4
Physical Wellness,Exercise,Gym,Engage,Workout,"[ 0.01262055  0.00662563 -0.00330624 ... -0.01038683  0.00223208
  0.02287598]",4
Physical Wellness,Nutrition,Healthy eating,Eat,Nutrition,"[ 0.01632259 -0.02143174  0.00175362 ...  0.02381035 -0.01810654
  0.0098603 ]",4
Physical Wellness,Nutrition,Dietary habits,Feed,Diet,"[ 0.02582803 -0.03381124  0.02330234 ...  0.01700715 -0.01167021
  0.00067584]",4
Physical Wellness,Nutrition,Nutritious,Nourish,Eating,"[ 0.01111909 -0.02158077 -0.00914686 ...  0.01536065 -0.01972232
  0.00854634]",4
Physical Wellness,Nutrition,Balanced diet,Balance,Feeding,"[ 0.04845106 -0.00466109  0.02719137 ...  0.03995797 -0.02135406
 -0.01060288]",4
Physical Wellness,Rest and Recovery,Relaxation,Rest,Rest,"[ 0.02360588  0.00669763  0.01938036 ... -0.01924406  0.01324655
  0.03482022]",4
Physical Wellness,Rest and Recovery,Rejuvenation,Recover,Recovery,"[ 0.02433408  0.00557323  0.01542226 ... -0.00691734  0.0037355
  0.04389207]",4
Physical Wellness,Rest and Recovery,Restoration,Rejuvenate,Rejuvenation,"[ 0.02535905  0.00638512  0.0074574  ... -0.00311319  0.0099324
  0.03817464]",4
Physical Wellness,Rest and Recovery,Sleep,Relax,Relaxation,"[ 0.01709061  0.01741764 -0.01240311 ... -0.01062258 -0.00330669
  0.03154071]",4
Physical Wellness,Mental Health,Psychological well-being,Maintain,Mental health,"[ 0.04428191 -0.01293593  0.02084157 ... -0.00395926 -0.03133955
  0.02531865]",4
Physical Wellness,Mental Health,Mental stability,Balance,Well-being,"[ 0.04210508 -0.01588998  0.03813594 ...  0.00668787 -0.03236996
  0.04095189]",4
Physical Wellness,Mental Health,Emotional health,Support,Stability,"[ 0.02964259 -0.02460715  0.04614688 ... -0.0115978  -0.03317147
  0.03857337]",4
Physical Wellness,Mental Health,Cognitive health,Stabilize,Support,"[ 0.04532733  0.00260968  0.03098034 ...  0.00088418 -0.04735648
  0.04184061]",4
Physical Wellness,Preventative Care,Health screening,Prevent,Prevention,"[ 0.03488448  0.00013712  0.0520831  ...  0.00652866 -0.03006106
 -0.00364496]",4
Physical Wellness,Preventative Care,Vaccination,Screen,Screening,"[ 0.0176236  -0.0079741   0.04217898 ...  0.01200912 -0.03258704
  0.01574358]",4
Physical Wellness,Preventative Care,Regular check-ups,Vaccinate,Vaccination,"[ 4.98886146e-02  9.63169587e-05  2.25817133e-02 ...  1.83655899e-02
 -2.27383487e-02  3.82975414e-02]",4
Physical Wellness,Preventative Care,Prophylaxis,Check,Check-up,"[ 0.03718469  0.0046612   0.00884382 ...  0.00298454 -0.0274296
  0.01358369]",4
Career and Professional Development,Career Growth,Career advancement,Advance,Advancement,"[ 0.04122926 -0.02665168  0.06821995 ... -0.01959759 -0.01572501
  0.00769952]",3
Career and Professional Development,Career Growth,Professional development,Develop,Development,"[ 0.01483502 -0.02512382  0.05687177 ... -0.03382586 -0.03364955
  0.01642179]",3
Career and Professional Development,Career Growth,Career progression,Progress,Progression,"[ 0.03922983 -0.0130809   0.07614446 ... -0.02002651 -0.02865707
  0.00704208]",3
Career and Professional Development,Career Growth,Professional growth,Grow,Growth,"[ 0.01971868 -0.01137816  0.05498903 ... -0.03359575 -0.01331887
  0.01988744]",3
Career and Professional Development,Skill Enhancement,Skill development,Enhance,Enhancement,"[ 0.03199023 -0.00172758  0.02677414 ... -0.05045331 -0.01093244
  0.02113116]",3
Career and Professional Development,Skill Enhancement,Skill training,Develop,Development,"[ 0.02107617  0.00029084  0.04770628 ... -0.03782969 -0.0170286
  0.01299413]",3
Career and Professional Development,Skill Enhancement,Skill improvement,Train,Training,"[ 0.00946467  0.0245212   0.0366012  ... -0.02025373 -0.0194377
  0.00799313]",3
Career and Professional Development,Skill Enhancement,Skill acquisition,Acquire,Acquisition,"[ 0.01971195 -0.00322293  0.02374147 ... -0.04203764 -0.01131259
  0.02493943]",3
Career and Professional Development,Leadership Development,Leadership training,Develop,Development,"[-0.00152746 -0.01206139  0.06625217 ... -0.02765572 -0.03231566
 -0.00998468]",3
Career and Professional Development,Leadership Development,Leadership skills,Train,Training,"[ 0.00779214  0.00459853  0.05479215 ... -0.01808193 -0.02723997
 -0.01275492]",3
Career and Professional Development,Leadership Development,Management development,Enhance,Enhancement,"[ 0.02813149 -0.0078479   0.06420289 ... -0.04398502 -0.01647138
  0.00268005]",3
Career and Professional Development,Leadership Development,Leadership enhancement,Lead,Leadership,"[ 0.01949394 -0.03849924  0.05102371 ... -0.03747053 -0.0117658
  0.00968267]",3
Career and Professional Development,Networking and Connections,Building connections,Network,Networking,"[-0.02761885 -0.0533661   0.05968909 ... -0.0609537  -0.0057318
  0.01522578]",3
Career and Professional Development,Networking and Connections,Networking,Connect,Connection,"[-0.01745912 -0.05760313  0.03451933 ... -0.06020936 -0.00867637
  0.00881599]",3
Career and Professional Development,Networking and Connections,Creating partnerships,Partner,Partnership,"[-0.03147543 -0.03415696  0.06831392 ... -0.05743159 -0.01641461
  0.01378514]",3
Career and Professional Development,Networking and Connections,Expanding network,Expand,Expansion,"[-0.00454262 -0.0507904   0.0518225  ... -0.06692381 -0.02231247
  0.0121476 ]",3
Career and Professional Development,Job Satisfaction,Work happiness,Satisfy,Satisfaction,"[-0.00209147 -0.01292851  0.05020757 ... -0.00984765 -0.01599085
 -0.01086637]",3
Career and Professional Development,Job Satisfaction,Job fulfillment,Fulfill,Fulfillment,"[-0.00626157 -0.00708502  0.03092134 ... -0.0190099  -0.0100696
 -0.01036537]",3
Career and Professional Development,Job Satisfaction,Career contentment,Content,Contentment,"[ 0.02584495 -0.00692484  0.03514291 ... -0.01838843 -0.00824108
 -0.00527144]",3
Career and Professional Development,Job Satisfaction,Professional satisfaction,Please,Happiness,"[ 0.00621007 -0.03115654  0.07431534 ... -0.02416893 -0.01391357
 -0.01276267]",3
Community and Social Engagement,Volunteering,Community service,Volunteer,Volunteering,"[ 0.01258188  0.01145455 -0.00594536 ... -0.01386356  0.01236044
  0.02249306]",1
Community and Social Engagement,Volunteering,Charitable work,Serve,Service,"[ 0.01339729 -0.00307902 -0.00754767 ... -0.00548229  0.01588546
  0.01480425]",1
Community and Social Engagement,Volunteering,Volunteer work,Assist,Assistance,[0.00628827 0.00230662 0.01025089 ... 0.00649938 0.01805153 0.00843743],1
Community and Social Engagement,Volunteering,Helping others,Help,Help,"[-0.0006427  -0.01579179  0.02979996 ... -0.01243037  0.01358972
 -0.00446931]",1
Community and Social Engagement,Civic Participation,Civic engagement,Participate,Participation,"[ 0.04455102 -0.01472877  0.01754828 ... -0.01750619  0.02352395
  0.01120088]",1
Community and Social Engagement,Civic Participation,Public service,Engage,Engagement,"[ 0.04055173 -0.01089524  0.0142817  ... -0.01916133  0.00779456
  0.01874696]",1
Community and Social Engagement,Civic Participation,Community involvement,Involve,Involvement,"[ 0.03930644 -0.00562548  0.0136203  ... -0.01225073  0.00521118
  0.02131039]",1
Community and Social Engagement,Civic Participation,Civic duty,Serve,Service,[0.0253627  0.00032847 0.01621341 ... 0.00314019 0.008206   0.01085149],1
Community and Social Engagement,Community Building,Community development,Build,Building,"[ 0.04943073 -0.01524593  0.04586712 ... -0.03011826  0.011553
  0.00752238]",1
Community and Social Engagement,Community Building,Neighborhood enhancement,Develop,Development,"[ 0.03372677 -0.01184567  0.04476713 ... -0.037361   -0.00088791
  0.00274804]",1
Community and Social Engagement,Community Building,Community organization,Organize,Organization,"[ 0.04315331 -0.02219393  0.01454811 ... -0.02780555 -0.00140816
  0.02045433]",1
Community and Social Engagement,Community Building,Social cohesion,Enhance,Enhancement,"[ 0.05563642 -0.01151     0.03227369 ... -0.01770769 -0.00799702
  0.00729014]",1
Community and Social Engagement,Social Advocacy,Activism,Advocate,Advocacy,"[ 0.04607938 -0.01341039  0.00848173 ... -0.00894517  0.00159538
  0.03280875]",1
Community and Social Engagement,Social Advocacy,Advocacy,Campaign,Campaign,"[ 0.04411113 -0.00757672  0.03681135 ... -0.0022084  -0.00422507
  0.02681321]",1
Community and Social Engagement,Social Advocacy,Campaigning,Promote,Promotion,"[ 0.05915532 -0.01354811  0.02316013 ... -0.01818299 -0.00726963
  0.03445498]",1
