Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Loss of Energy,Weary,Overtaxed,Droop,Droop,"[ 0.02818632  0.03581241 -0.06591365 ... -0.01156512  0.02664094
  0.00388444]",4
Loss of Energy,Weary,Enervated,Overtax,Fatigue,"[ 0.01936583 -0.00166377 -0.05735974 ...  0.00799993  0.03378261
 -0.00038688]",4
Loss of Energy,Weary,Run-down,Grow tired,Burden,"[ 0.01155753  0.0344358  -0.04091351 ... -0.02105259  0.02369562
  0.0022038 ]",4
Loss of Energy,Weary,Listless,Decline,Weakness,"[-0.00331594  0.03102091 -0.0247809  ...  0.00833743  0.00095308
  0.00660948]",4
Loss of Energy,Sluggish,Slow-moving,Plod,Sluggishness,"[ 0.01295837  0.04410345 -0.03654205 ... -0.00746301  0.014406
  0.02303555]",4
Loss of Energy,Sluggish,Torpid,Crawl,Torpor,"[ 0.00555599  0.05161979 -0.02364063 ... -0.00322624 -0.00524978
  0.02904167]",4
Loss of Energy,Sluggish,Slothful,Lag,Slothfulness,"[ 0.01393388  0.02380191 -0.03521815 ... -0.00567194  0.01238567
  0.03368441]",4
Loss of Energy,Sluggish,Inert,Move with difficulty,Inertia,"[ 0.00462689  0.06653482 -0.03644479 ... -0.00690129  0.00821501
  0.01697317]",4
Loss of Energy,Sluggish,Dragging,Drag feet,Delay,"[ 0.02144176  0.04005186 -0.01073547 ... -0.01642068  0.00244486
 -0.01393933]",4
Loss of Energy,Sluggish,Hibernating,Slow down,Slowness,"[-0.01579454  0.04028432 -0.01966062 ... -0.0035806   0.01591836
  0.00355652]",4
Loss of Energy,Languid,Weak,Languish,Languor,"[-0.00377814  0.01349138 -0.06154927 ... -0.01235107  0.0195364
  0.01541479]",4
Loss of Energy,Languid,Listless,Fade,Weakness,"[-0.02287131  0.01425501 -0.04939628 ... -0.00660247  0.00156791
  0.01828266]",4
Loss of Energy,Languid,Drooping,Sag,Listlessness,"[-0.01594641  0.02786006 -0.04365027 ... -0.0080655  -0.00437355
  0.01265205]",4
Loss of Energy,Languid,Enervated,Wilt,Enervation,"[ 0.01444167  0.03214573 -0.05588239 ... -0.01875871  0.03048642
 -0.00419751]",4
Loss of Energy,Languid,Faint,Swoon,Feebleness,"[-0.0260863   0.013527   -0.0583935  ...  0.0036254   0.01609139
  0.02545039]",4
Loss of Energy,Languid,Powerless,Decline,Droop,"[ 0.02323831  0.02918541 -0.04127289 ... -0.00935182 -0.00246247
  0.00275239]",4
Loss of Energy,Spent,Depleted,Use up,Spentness,"[ 0.00619485  0.03818465 -0.01291628 ... -0.01445089  0.01591779
  0.01676032]",4
Loss of Energy,Spent,Burned out,Push to limit,Complete depletion,"[ 0.02652451  0.02102169 -0.02692935 ... -0.02481519  0.03670549
  0.01571379]",4
Loss of Energy,Spent,Worn down,Slog through,Burned reserves,"[ 0.0250326   0.0556417   0.01177688 ... -0.01356382  0.01293993
 -0.00133539]",4
Loss of Energy,Spent,Empty,Collapse,End of rope,"[ 0.00887788  0.04846351  0.01748213 ... -0.00863465  0.0082014
 -0.01675244]",4
Loss of Energy,Spent,Run ragged,Drain reserves,Expenditure,"[-0.01240715  0.06120753  0.00450775 ... -0.02189589  0.01171304
  0.00497706]",4
Loss of Energy,Spent,Finished,Overextend,Total wear,"[-0.00530711  0.05663005  0.01768513 ... -0.01702664  0.04320942
  0.01036336]",4
Changes in Sleeping Pattern,Sleep-Deprived,Exhausted,Struggle to sleep,Insomnia,"[-0.03801594  0.03357764  0.00806909 ...  0.00174714 -0.01419788
 -0.00521383]",3
Changes in Sleeping Pattern,Sleep-Deprived,Restless,Toss,Restlessness,"[-0.0196092   0.02430736 -0.0058256  ...  0.00581618  0.00456941
  0.00846047]",3
Changes in Sleeping Pattern,Sleep-Deprived,Fatigued,Turn,Fatigue,"[-0.02517647  0.00791435  0.00086531 ... -0.00058296  0.0057982
  0.00612768]",3
Changes in Sleeping Pattern,Sleep-Deprived,Insomniac,Wake up,Drowsiness,"[-0.03505969  0.00331084 -0.01526504 ...  0.02458017 -0.01600718
  0.02002497]",3
Changes in Sleeping Pattern,Sleep-Deprived,Sleepy,Oversleep,Oversleeping,"[-0.02247712  0.01719135  0.00519138 ...  0.01064076  0.01325219
 -0.00367487]",3
Changes in Sleeping Pattern,Sleep-Deprived,Drowsy,Nap,Disturbance,"[-0.04160654  0.02616131 -0.01362149 ... -0.00037968  0.00297302
  0.00995513]",3
Changes in Sleeping Pattern,Insomniac,Sleepless,Fail to sleep,Insomnia,"[-0.00354688  0.00963621  0.02777239 ... -0.0041307  -0.01941054
  0.024282  ]",3
Changes in Sleeping Pattern,Insomniac,Awake all night,Lie awake,Sleeplessness,"[-0.02148495  0.01072343  0.00915523 ... -0.00060395 -0.00956791
  0.0028253 ]",3
Changes in Sleeping Pattern,Insomniac,Unable to doze,Pace at night,Night wakefulness,"[-0.013564    0.02383335  0.03085779 ...  0.01393698  0.00465291
  0.00256112]",3
Changes in Sleeping Pattern,Insomniac,Alert at night,Stare at ceiling,Ceiling gazing,"[-0.03967866  0.02624472  0.03025896 ... -0.02372314  0.01079642
 -0.00516996]",3
Changes in Sleeping Pattern,Insomniac,Night-watching,Struggle to doze,Anxiety at night,"[-0.02326072  0.0254993   0.02683731 ... -0.01326427 -0.00384677
  0.00854265]",3
Changes in Sleeping Pattern,Insomniac,Toss-and-turn,Count sheep,Midnight restlessness,"[ 0.01188805 -0.00540933  0.06077864 ... -0.01178308 -0.01624438
  0.02634791]",3
Changes in Sleeping Pattern,Hypersomnolent,Oversleeping,Oversleep,Hypersomnia,"[-2.73780357e-02  3.19367014e-02  2.28584446e-02 ... -1.65935382e-02
  7.84029180e-05 -1.03416555e-02]",3
Changes in Sleeping Pattern,Hypersomnolent,Excessively drowsy,Stay in bed,Excessive sleep,"[-0.02034207  0.00349051  0.03717051 ... -0.02192717 -0.01237696
  0.01767383]",3
Changes in Sleeping Pattern,Hypersomnolent,Heavy-lidded,Nap repeatedly,Daytime drowsiness,"[-0.02559072  0.02152672  0.02305245 ... -0.02389854 -0.0086412
  0.00063673]",3
Changes in Sleeping Pattern,Hypersomnolent,Nonstop sleeping,Ignore alarms,Alarm ignorance,"[-0.00210441  0.00843215  0.01833013 ... -0.04095615 -0.00983993
  0.01558714]",3
Changes in Sleeping Pattern,Hypersomnolent,Sluggish upon waking,Fall back asleep,Heavy slumber,"[-0.04590615  0.02621807 -0.00094061 ... -0.02333142 -0.00470482
  0.00449463]",3
Changes in Sleeping Pattern,Hypersomnolent,Bedridden,Drowse nonstop,Prolonged rest,"[-0.01733667  0.00655918  0.03314684 ... -0.01755474 -0.0029167
 -0.00113465]",3
Changes in Sleeping Pattern,Interrupted,Broken,Wake periodically,Broken sleep,"[-0.02481676  0.05021311  0.03859507 ... -0.01500334 -0.00935897
 -0.00241548]",3
Changes in Sleeping Pattern,Interrupted,Fragmented,Stir suddenly,Sleep fragments,"[-0.01540286  0.03559364 -0.012417   ... -0.01805989  0.001927
  0.00386716]",3
Changes in Sleeping Pattern,Interrupted,Disturbed,Jolt awake,Disturbed rest,"[-0.02534918  0.01984502 -0.00500906 ... -0.02407899  0.02013184
  0.00503979]",3
Changes in Sleeping Pattern,Interrupted,Sporadic,Fall asleep briefly,Nighttime awakenings,"[-6.15835264e-02  8.74999259e-03  2.84567215e-02 ... -1.12774828e-02
  6.09921481e-05 -1.55498404e-02]",3
Changes in Sleeping Pattern,Interrupted,Uneven,Fail to maintain sleep,Choppy cycles,"[-0.02388827  0.02140071  0.01451504 ... -0.01584858 -0.01677179
  0.00027869]",3
Changes in Sleeping Pattern,Interrupted,Choppy,Get up repeatedly,Sporadic dozing,"[-0.02849165  0.01711128  0.01413718 ... -0.00076475 -0.01391989
 -0.00053133]",3
Changes in Sleeping Pattern,Light Sleeper,Easily awoken,Twitch awake,Light sleep,"[-0.00560599  0.00352748 -0.00539281 ... -0.00071324 -0.00698168
  0.02319675]",3
Changes in Sleeping Pattern,Light Sleeper,Sensitive to noise,Flinch at sounds,Sensitivity to noise,"[-0.01103266  0.0173361  -0.01759739 ... -0.01175772  0.0039715
  0.00085162]",3
Changes in Sleeping Pattern,Light Sleeper,Hyper-alert at night,Rouse quickly,Frequent rousing,"[-0.0302629   0.02470814  0.00617352 ... -0.0105892  -0.00596961
 -0.0148502 ]",3
Changes in Sleeping Pattern,Light Sleeper,Thin-sleep,React to movement,Hyper-alertness,"[-0.02414609  0.0429593  -0.0133524  ... -0.02573518 -0.00575372
 -0.00734618]",3
Changes in Sleeping Pattern,Light Sleeper,Startling awake,Wake at slight disturbance,Night jitters,"[-0.02973651  0.02350755 -0.00781328 ... -0.02778658 -0.00874086
  0.0035241 ]",3
Changes in Sleeping Pattern,Light Sleeper,Reacts to stimuli,Shift from dreams,Brief dozing,"[-0.02829685  0.0198874   0.00147968 ... -0.00742728  0.00154468
  0.01864203]",3
Changes in Sleeping Pattern,Irregular,Erratic,Change bedtime often,Irregularity,"[-0.0045335   0.00897684  0.05759602 ... -0.0279995  -0.02528198
  0.00146099]",3
Changes in Sleeping Pattern,Irregular,Unpredictable,Drift unpredictably,Erratic schedule,"[-8.90348665e-03  3.18190195e-02  4.73968014e-02 ... -2.73341015e-02
 -2.75994819e-02 -9.59927856e-05]",3
Changes in Sleeping Pattern,Irregular,Disordered,Skip normal routine,Unpredictable routine,"[-0.00071716  0.04099211  0.01726548 ... -0.02817705 -0.0206033
  0.00801612]",3
Changes in Sleeping Pattern,Irregular,Out-of-pattern,Nap at odd times,Disordered cycle,"[-0.03413066  0.02178092  0.05334435 ... -0.00375289 -0.00978926
 -0.00094329]",3
Changes in Sleeping Pattern,Irregular,Chaotic,Lose track of hours,Chaotic pattern,"[-0.00809055  0.0244674   0.03411082 ... -0.03705996 -0.01849083
 -0.01191399]",3
Changes in Sleeping Pattern,Irregular,Unstable,Cycle improperly,Sleep instability,"[-0.01402988  0.02962453  0.04025966 ... -0.01700029 -0.0231798
  0.00723374]",3
Irritability,Short-Tempered,Annoyed,Snap,Irritability,"[-0.02641157  0.00816408 -0.05947122 ... -0.01413763 -0.00635602
  0.00616826]",3
Irritability,Short-Tempered,Agitated,Yell,Agitation,"[-0.03071616  0.01741354 -0.02098889 ...  0.01735564 -0.01592261
  0.00587689]",3
Irritability,Short-Tempered,Frustrated,Complain,Annoyance,"[-0.00622177  0.00821785 -0.03698763 ... -0.02155909 -0.00910094
  0.01240706]",3
Irritability,Short-Tempered,Touchy,Grumble,Frustration,"[-0.01363613  0.0101382  -0.02619821 ... -0.00541019 -0.01920235
 -0.00172175]",3
Irritability,Short-Tempered,Snappy,Fume,Short temper,"[-0.00453534 -0.0042714  -0.0448776  ... -0.01610419 -0.00764317
  0.01759118]",3
Irritability,Short-Tempered,Testy,Lash out,Resentment,"[-0.02591657 -0.01368611 -0.0201938  ...  0.0113599  -0.03522141
 -0.00233335]",3
Irritability,Prickly,Easily offended,Take offense,Prickliness,"[ 0.01789552 -0.00659764 -0.0427948  ... -0.01055223 -0.0281748
 -0.02418026]",3
Irritability,Prickly,Hyper-reactive,Bridle,Offense,"[ 0.01695753  0.03535629 -0.03581626 ... -0.00228835 -0.04317576
 -0.02404105]",3
Irritability,Prickly,Quarrelsome,Recoil angrily,Quick anger,"[ 0.02309982  0.02294956 -0.02732091 ... -0.01193924 -0.01980766
 -0.00951451]",3
Irritability,Prickly,Sensitive,Argue quickly,Sensitivity,"[ 0.01356609  0.00138969 -0.05519193 ...  0.00406846 -0.02403564
 -0.01780165]",3
Irritability,Prickly,Defensive,Overreact,Touchiness,"[ 0.02767955  0.00120327 -0.03421992 ...  0.00131499 -0.02548051
 -0.02729649]",3
Irritability,Prickly,Spiky,Huff,Spikiness,"[ 0.00909583 -0.02882536 -0.02955179 ... -0.00542891 -0.0542195
 -0.01806802]",3
Irritability,Testy,Tetchy,Snarl,Testiness,"[-0.02839838  0.0062222  -0.04860304 ... -0.00664516 -0.02446931
  0.01249333]",3
Irritability,Testy,Irascible,Grump,Irascibility,"[-0.03286693  0.00837702 -0.03021862 ... -0.01158287 -0.03217001
  0.0164474 ]",3
Irritability,Testy,Cranky,Huff,Crankiness,"[-0.02548052 -0.0044235  -0.03459087 ... -0.02848409 -0.05534539
 -0.00537013]",3
Irritability,Testy,Grouchy,Harrumph,Grouchiness,"[-0.04364194  0.02228005 -0.00508223 ... -0.01560895 -0.03603831
  0.0204724 ]",3
Irritability,Testy,Edgy,Complain bitterly,Edginess,"[-0.00817829  0.00050247 -0.0236044  ... -0.02076404 -0.03594529
  0.02133537]",3
Irritability,Testy,Irritable,Snap back,Irritability,"[-0.0374594   0.02030813 -0.04211012 ... -0.00567599 -0.0229999
 -0.00298949]",3
Irritability,Edgy,On edge,Fret,Edginess,"[-0.01166199 -0.00611357 -0.01933736 ... -0.00517801 -0.02008581
  0.01102046]",3
Irritability,Edgy,Fretful,Shift anxiously,Fretfulness,"[-0.00997459  0.0010143  -0.00884929 ... -0.00749051 -0.00896412
  0.01413897]",3
Irritability,Edgy,Antsy,Snap suddenly,Nerves,"[-0.02418371  0.00235779 -0.03341692 ... -0.01513264 -0.03528573
  0.00183417]",3
Irritability,Edgy,Uneasy,Bridle at small things,Unease,"[ 0.00908192  0.01463374 -0.0194906  ... -0.01397037 -0.03822306
 -0.01792693]",3
Irritability,Edgy,High-strung,Twitch nervously,High tension,"[ 0.00370589  0.00097034 -0.02145635 ... -0.00537951 -0.03532353
  0.01483126]",3
Irritability,Edgy,Jittery,Fume internally,Jitters,"[-0.02306238 -0.00518741 -0.03957739 ... -0.02539142 -0.03586396
  0.03436556]",3
Irritability,Brusque,Curt,Cut off,Brusqueness,"[-0.01859412  0.02588255 -0.00722028 ...  0.00124822 -0.0277477
  0.0024516 ]",3
Irritability,Brusque,Abrupt,Interrupt rudely,Curtness,"[-0.04435921  0.02260482  0.0004535  ... -0.00152768 -0.01680273
 -0.00143166]",3
Irritability,Brusque,Blunt,Blurt,Abruptness,"[-0.04040547  0.03514761 -0.01282316 ... -0.00175381 -0.01514491
  0.01811674]",3
Irritability,Brusque,Short-spoken,End conversation,Bluntness,"[-0.01014035  0.0096198  -0.00444204 ... -0.00684005 -0.00950875
  0.03342637]",3
Irritability,Brusque,Sharp,Shut down talk,Sharp manner,"[-0.02009364  0.0302086  -0.01405949 ... -0.00392939 -0.0197908
 -0.00024559]",3
Irritability,Brusque,Unceremonious,Dismiss abruptly,Unceremoniousness,"[-0.01353937  0.01017432 -0.0187651  ... -0.00818828 -0.01185025
  0.01254305]",3
Irritability,Antagonistic,Hostile,Pick fights,Antagonism,"[-0.00927511  0.00281566  0.02392075 ... -0.0016131  -0.05880813
  0.02214467]",3
Irritability,Antagonistic,Confrontational,Argue,Hostility,"[-0.00925918 -0.00629541  0.01173015 ...  0.0056152  -0.05066869
  0.00315465]",3
Irritability,Antagonistic,Aggressive,Push buttons,Conflict,"[-0.02284702 -0.00560736  0.02514366 ...  0.00288198 -0.04781172
  0.00064779]",3
Irritability,Antagonistic,Argumentative,Oppose,Aggression,"[ 0.00578372 -0.00595028 -0.00551792 ...  0.02612597 -0.0248785
  0.0217173 ]",3
Irritability,Antagonistic,Combative,Provoke,Arguments,"[-0.00577638 -0.00637945 -0.0068263  ...  0.01153096 -0.04406035
  0.00226877]",3
Irritability,Antagonistic,Discordant,Taunt,Provocation,"[-0.00538738 -0.01605307  0.0054419  ...  0.00758304 -0.03475257
 -0.00294815]",3
Changes in Appetite,Unbalanced,Overeating,Binge,Appetite loss,"[ 0.01044451  0.01201376  0.00232976 ...  0.02706312 -0.0009647
 -0.01417469]",3
Changes in Appetite,Unbalanced,Under-eating,Skip meals,Overeating,"[ 0.02505406 -0.0133346   0.01365763 ...  0.01790868 -0.00311076
 -0.01379976]",3
Changes in Appetite,Unbalanced,Unhealthy,Crave,Hunger,"[-0.01501635  0.00311002 -0.03291396 ...  0.00503898 -0.02057122
 -0.00385143]",3
Changes in Appetite,Unbalanced,Ravenous,Overeat,Starvation,"[ 0.00835    -0.00025962  0.00694305 ...  0.0361081   0.01165756
 -0.02022618]",3
Changes in Appetite,Unbalanced,Starving,Undereat,Fullness,"[-0.01399854  0.00108197 -0.00573995 ...  0.03131003  0.00138577
 -0.01709425]",3
Changes in Appetite,Unbalanced,Full,Reject food,Cravings,"[-0.01116894  0.01357779  0.00320888 ...  0.03363986 -0.02824795
 -0.01746416]",3
Changes in Appetite,Overeating,Gluttonous,Devour,Overeating,"[ 0.01138772 -0.03235288  0.00795843 ...  0.01949644  0.01565726
 -0.015425  ]",3
Changes in Appetite,Overeating,Bingeing,Stuff oneself,Gluttony,[0.0112171  0.00068356 0.00519184 ... 0.01205053 0.00606967 0.00346521],3
Changes in Appetite,Overeating,Excessive,Engorge,Binge,"[ 0.0382131  -0.02004059  0.01177848 ... -0.00710143  0.01225237
 -0.00472513]",3
Changes in Appetite,Overeating,Boundless,Gorge,Indulgence,"[ 0.01828803 -0.0200283   0.0362097  ...  0.00288708  0.01728051
 -0.01276193]",3
Changes in Appetite,Overeating,Indulgent,Indulge,Voracity,"[ 0.01235972 -0.00809725  0.00570142 ...  0.01309188  0.01227273
 -0.01404876]",3
Changes in Appetite,Overeating,Voracious,Feast,Excess,"[ 0.02676461 -0.0142799   0.01356034 ...  0.02718003  0.02200217
 -0.02324842]",3
Changes in Appetite,Undereating,Restrictive,Restrict intake,Undereating,"[ 0.01616677  0.00189752  0.02187578 ...  0.01742959  0.01022097
 -0.00103673]",3
Changes in Appetite,Undereating,Fasting,Skip meals,Restriction,"[-0.00688556  0.01337087  0.02939339 ...  0.0332458   0.00398062
 -0.0034803 ]",3
Changes in Appetite,Undereating,Minimal,Starve,Fasting,"[-0.02382369  0.0044521  -0.00205126 ...  0.01652884  0.01722798
  0.00763123]",3
Changes in Appetite,Undereating,Depriving,Deny hunger,Starvation,"[-0.01146918  0.00486401 -0.01416664 ...  0.02346598  0.01133068
 -0.01407431]",3
Changes in Appetite,Undereating,Sparing,Minimize portions,Malnutrition,"[ 0.01373554 -0.01330232  0.02591659 ...  0.00909756  0.02568724
  0.01439811]",3
Changes in Appetite,Undereating,Reduced,Avoid nourishment,Self-denial,"[ 0.01107378  0.01520179  0.01043978 ...  0.00683306  0.01230654
 -0.01112309]",3
Changes in Appetite,Craving,Yearning,Crave,Craving,"[-0.0148491  -0.00131307 -0.01280752 ... -0.00317362 -0.00408315
 -0.01744875]",3
Changes in Appetite,Craving,Longing,Yearn for,Yearning,"[-0.01978444 -0.00336973 -0.01920135 ...  0.00408503  0.01292294
 -0.01971664]",3
Changes in Appetite,Craving,Desiring,Seek out,Longing,"[-0.01112569 -0.02493835  0.00531794 ...  0.01910261 -0.00771801
 -0.01402257]",3
Changes in Appetite,Craving,Wanting,Pine for,Desire,"[ 0.00090791 -0.02084789 -0.02185173 ...  0.01235161  0.00564842
  0.0051756 ]",3
Changes in Appetite,Craving,Hungering,Fixate on,Hunger pang,"[-0.031931    0.0110781  -0.00666065 ...  0.00741255  0.0089477
 -0.01857211]",3
Changes in Appetite,Craving,Urging,Lust after,Urge,"[-0.01305682 -0.03230196 -0.01807149 ...  0.03595627 -0.03707657
 -0.03336892]",3
Changes in Appetite,Erratic,Inconsistent,Oscillate,Erratic pattern,"[-0.02341129  0.00804038  0.01707727 ...  0.016736   -0.00713942
 -0.0092007 ]",3
Changes in Appetite,Erratic,Fluctuating,Shift drastically,Fluctuation,"[-0.03379319 -0.01052159  0.03399065 ...  0.00605767 -0.00788414
 -0.00649489]",3
Changes in Appetite,Erratic,Unpredictable,Swing,Unpredictability,"[-0.02852971 -0.00189383  0.00691629 ...  0.00674976 -0.02064967
 -0.01327277]",3
Changes in Appetite,Erratic,Variable,Alternate,Instability,"[-0.04195371  0.00421315  0.02308165 ...  0.00318208 -0.02736235
 -0.00547532]",3
Changes in Appetite,Erratic,Unstable,Vary intake,Swing,"[-0.02702355  0.01828263  0.02891018 ...  0.01640958 -0.0219473
 -0.02122794]",3
Changes in Appetite,Erratic,Sporadic,Flip between extremes,Sporadic changes,"[-0.0373527  -0.01484567  0.05183699 ...  0.02386583 -0.00559423
 -0.0114342 ]",3
Changes in Appetite,Avoidant,Aversion-based,Refuse food,Avoidance,"[-0.01591307  0.02177155 -0.00981329 ...  0.03426607  0.00240137
 -0.02376907]",3
Changes in Appetite,Avoidant,Fearful of eating,Recoil from meals,Aversion,"[-0.00927486  0.0033825   0.01659501 ...  0.02490582 -0.00294535
 -0.0294136 ]",3
Changes in Appetite,Avoidant,Nauseated,Repel nourishment,Food refusal,"[-0.02163899  0.02133087 -0.01719915 ...  0.02560264 -0.00706244
 -0.02306759]",3
Changes in Appetite,Avoidant,Repulsed,Fend off eating,Meal reluctance,"[ 0.00017799 -0.00176296  0.01287391 ...  0.02868521 -0.00801809
 -0.02917712]",3
Changes in Appetite,Avoidant,Reluctant,Reject sustenance,Repulsion,"[-0.00275224  0.02425245  0.02525056 ...  0.03049433 -0.02292661
 -0.02495262]",3
Changes in Appetite,Avoidant,Evasive,Ward off appetite,Evasive behavior,"[ 0.00768078  0.00612445  0.01585152 ...  0.01504453 -0.01575065
 -0.0144465 ]",3
Difficulty Concentrating,Distracted,Unfocused,Forget,Distraction,"[ 0.00349352 -0.0084958  -0.01906743 ... -0.03868476 -0.01325235
  0.01502574]",4
Difficulty Concentrating,Distracted,Forgetful,Drift off,Forgetfulness,"[ 0.01984192  0.00193378 -0.01294598 ... -0.04103732 -0.00502815
  0.01246549]",4
Difficulty Concentrating,Distracted,Cloudy-minded,Lose focus,Mental fog,"[ 0.0113838  -0.01807429 -0.01838812 ... -0.0339517  -0.01168338
  0.0095721 ]",4
Difficulty Concentrating,Distracted,Absentminded,Struggle to think,Absentmindedness,"[ 0.0200663   0.01052746  0.00745472 ... -0.03433448  0.01036714
  0.0074948 ]",4
Difficulty Concentrating,Distracted,Spacey,Wander,Confusion,"[ 0.00758037 -0.00690203  0.00356222 ... -0.03795747 -0.01676949
 -0.00403669]",4
Difficulty Concentrating,Distracted,Preoccupied,Space out,Inattention,"[ 0.00844014 -0.01474774  0.00223813 ... -0.04314925  0.0089525
  0.00530365]",4
Difficulty Concentrating,Scatterbrained,Disorganized,Scatter focus,Scatterbrain,"[ 0.0120496  -0.01229074  0.00883443 ... -0.04027739 -0.00280049
  0.01075623]",4
Difficulty Concentrating,Scatterbrained,Chaotic-minded,Misplace items,Disorganization,"[ 0.0330168   0.00696357 -0.00794066 ... -0.04316684 -0.01693132
  0.01314693]",4
Difficulty Concentrating,Scatterbrained,Erratic-thoughted,Lose track,Haphazardness,"[ 0.03905869 -0.01218749  0.01137254 ... -0.03753158 -0.00900846
 -0.00837706]",4
Difficulty Concentrating,Scatterbrained,All-over-the-place,Fumble details,Erratic mind,"[ 0.02451823 -0.01218592  0.02296663 ... -0.03050506 -0.00848257
  0.01557456]",4
Difficulty Concentrating,Scatterbrained,Haphazard,Bounce around,Jumbled thoughts,"[ 0.0202846  -0.0121044   0.01347498 ... -0.04085775 -0.01203226
  0.01156338]",4
Difficulty Concentrating,Scatterbrained,Incoherent,Jumble thoughts,Incoherence,"[ 0.02105769 -0.01860714  0.00902574 ... -0.02413514 -0.0128583
  0.00876929]",4
Difficulty Concentrating,Fuzzy-headed,Hazy,Blur details,Fuzziness,"[-0.00736087  0.00385399 -0.01957365 ... -0.04648176 -0.01367288
  0.00345218]",4
Difficulty Concentrating,Fuzzy-headed,Muddled,Strain comprehension,Muddle,"[ 0.03212514  0.01937968 -0.0268357  ... -0.03248375 -0.01449367
  0.01984288]",4
Difficulty Concentrating,Fuzzy-headed,Murky,Misinterpret,Murkiness,"[ 0.00891337  0.00974077 -0.04191162 ... -0.02503264 -0.01648784
  0.00526152]",4
Difficulty Concentrating,Fuzzy-headed,Blurry-minded,Stumble cognitively,Blurriness,"[ 0.00690398 -0.00912452 -0.02874222 ... -0.02627575 -0.01613899
  0.01222542]",4
Difficulty Concentrating,Fuzzy-headed,Vague,Lose clarity,Vagueness,"[ 3.78099467e-05  8.48409347e-03 -1.71441752e-02 ... -1.55309513e-02
 -1.16445469e-02  9.29070637e-03]",4
Difficulty Concentrating,Fuzzy-headed,Dim,Get muddled,Cognitive dimness,"[ 0.02227643 -0.00355321 -0.02134824 ... -0.01664931  0.00143307
  0.01757749]",4
Difficulty Concentrating,Daydreaming,Woolgathering,Daydream,Daydream,"[ 0.0192634  -0.01072992 -0.0042519  ... -0.04930123 -0.00633332
  0.00888966]",4
Difficulty Concentrating,Daydreaming,Fantastical,Drift away,Woolgathering,"[ 0.01799629  0.00021917  0.0091996  ... -0.05539158 -0.00673742
  0.0093339 ]",4
Difficulty Concentrating,Daydreaming,Off in space,Tune out reality,Mental escape,"[ 0.01171238  0.00106035  0.02242346 ... -0.04797774 -0.01462461
 -0.0056799 ]",4
Difficulty Concentrating,Daydreaming,Elsewhere,Get lost in thought,Fantasy bubble,"[ 0.01853593 -0.00645807  0.00549026 ... -0.06838722 -0.011513
  0.02024849]",4
Difficulty Concentrating,Daydreaming,Imaginative wandering,Escape mentally,Imaginative wandering,"[ 0.00933743  0.00097771  0.02911334 ... -0.07121043 -0.03474726
  0.01417059]",4
Difficulty Concentrating,Daydreaming,Airy,Ignore surroundings,Elsewhereness,"[ 0.04004832 -0.00848866  0.00960925 ... -0.06650306 -0.01725564
  0.01747536]",4
Difficulty Concentrating,Incoherent,Rambling,Trail off,Incoherence,"[ 0.0312179   0.00137771 -0.00918219 ... -0.03068361 -0.024898
 -0.00822046]",4
Difficulty Concentrating,Incoherent,Disjointed,Lose track mid-sentence,Rambling speech,"[ 0.02375077  0.00626015 -0.00744621 ... -0.01293542 -0.03350608
  0.00242771]",4
Difficulty Concentrating,Incoherent,Disconnected,Mis-speak,Disjointed expression,"[ 0.02383002  0.01152068 -0.00981191 ... -0.00923974 -0.02887128
 -0.00019765]",4
Difficulty Concentrating,Incoherent,Garbled,Mix phrases,Garbled message,"[-0.00978213 -0.00293008 -0.04791498 ... -0.01521665 -0.00149544
 -0.00676845]",4
Difficulty Concentrating,Incoherent,Inarticulate,Confuse self,Inarticulation,"[ 0.01947943 -0.00124593 -0.01987607 ... -0.00433733 -0.03255385
  0.02128634]",4
Difficulty Concentrating,Incoherent,Scrambled,Struggle to articulate,Verbal scramble,"[ 0.01425378  0.00164047 -0.00496701 ... -0.00333995 -0.01240859
 -0.0009369 ]",4
Difficulty Concentrating,Foggy,Misty,Wade through thoughts,Fog,"[ 0.04585093 -0.00883523 -0.01190933 ... -0.04698231 -0.0217643
  0.01732808]",4
Difficulty Concentrating,Foggy,Clouded,Strain to see mentally,Mistiness,"[ 0.01963294 -0.00747922 -0.04597518 ... -0.04589269 -0.02192895
  0.00709426]",4
Difficulty Concentrating,Foggy,Obscured,Squint inwardly,Cloudiness,"[ 3.90911555e-05 -8.42265971e-03 -2.59626321e-02 ... -4.12160382e-02
 -1.54470836e-05  1.36397881e-02]",4
Difficulty Concentrating,Foggy,Opaque,Miss details,Opacity,"[ 0.00616496  0.00541747 -0.01052288 ... -0.04310752 -0.0275772
  0.01542872]",4
Difficulty Concentrating,Foggy,Blurry,Fade out,Haze,"[-0.01544876 -0.01555235 -0.04261728 ... -0.04146306 -0.03888826
  0.00080324]",4
Difficulty Concentrating,Foggy,Hazy,Trip mentally,Dimness,"[ 0.01268559 -0.04140309 -0.04035    ... -0.04237304 -0.02945883
  0.00242142]",4
Tiredness or Fatigue,Exhausted,Weary,Collapse,Fatigue,"[-0.00400089 -0.02116559 -0.01015152 ...  0.00165211  0.00955437
  0.00824064]",4
Tiredness or Fatigue,Exhausted,Drained,Rest,Exhaustion,"[-0.00744953 -0.04341871 -0.02554476 ...  0.00341129  0.02419253
  0.00257537]",4
